PubchemFP19,PubchemFP23,PubchemFP24,PubchemFP37,PubchemFP143,PubchemFP145,PubchemFP146,PubchemFP150,PubchemFP186,PubchemFP187,PubchemFP188,PubchemFP192,PubchemFP199,PubchemFP258,PubchemFP261,PubchemFP287,PubchemFP294,PubchemFP300,PubchemFP308,PubchemFP338,PubchemFP341,PubchemFP346,PubchemFP357,PubchemFP359,PubchemFP363,PubchemFP366,PubchemFP372,PubchemFP374,PubchemFP378,PubchemFP381,PubchemFP382,PubchemFP385,PubchemFP386,PubchemFP388,PubchemFP389,PubchemFP391,PubchemFP405,PubchemFP406,PubchemFP420,PubchemFP422,PubchemFP431,PubchemFP435,PubchemFP438,PubchemFP439,PubchemFP443,PubchemFP445,PubchemFP451,PubchemFP467,PubchemFP476,PubchemFP477,PubchemFP485,PubchemFP486,PubchemFP493,PubchemFP496,PubchemFP498,PubchemFP499,PubchemFP504,PubchemFP515,PubchemFP517,PubchemFP527,PubchemFP528,PubchemFP535,PubchemFP539,PubchemFP541,PubchemFP542,PubchemFP547,PubchemFP548,PubchemFP553,PubchemFP565,PubchemFP566,PubchemFP569,PubchemFP572,PubchemFP573,PubchemFP574,PubchemFP577,PubchemFP579,PubchemFP580,PubchemFP589,PubchemFP593,PubchemFP594,PubchemFP597,PubchemFP601,PubchemFP604,PubchemFP606,PubchemFP611,PubchemFP616,PubchemFP617,PubchemFP619,PubchemFP621,PubchemFP623,PubchemFP624,PubchemFP626,PubchemFP637,PubchemFP638,PubchemFP641,PubchemFP644,PubchemFP645,PubchemFP651,PubchemFP655,PubchemFP659,PubchemFP666,PubchemFP671,PubchemFP672,PubchemFP673,PubchemFP680,PubchemFP682,PubchemFP684,PubchemFP689,PubchemFP692,PubchemFP695,PubchemFP696,PubchemFP697,PubchemFP698,PubchemFP704,PubchemFP712,PubchemFP716,PubchemFP721,PubchemFP734,PubchemFP737,PubchemFP758,PubchemFP776,PubchemFP779,PubchemFP784,PubchemFP797,PubchemFP800,PubchemFP818,PubchemFP821
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
0.6050125313283208,0.49874686716791977,0.42155388471177946,0.2075187969924812,0.7538847117794486,0.7027568922305765,0.7333333333333333,0.19699248120300752,0.5037593984962406,0.4756892230576441,0.48872180451127817,0.6902255639097744,0.30776942355889725,0.7573934837092732,0.39097744360902253,0.4982456140350877,0.2075187969924812,0.3508771929824561,0.3037593984962406,0.22205513784461153,0.5208020050125314,0.32280701754385965,0.6516290726817042,0.3263157894736842,0.40601503759398494,0.41754385964912283,0.6651629072681704,0.6857142857142857,0.6411027568922306,0.505764411027569,0.4766917293233083,0.7157894736842105,0.5278195488721804,0.2987468671679198,0.6010025062656642,0.5789473684210527,0.48270676691729325,0.28421052631578947,0.7909774436090226,0.3358395989974937,0.6606516290726817,0.668671679197995,0.6636591478696742,0.6776942355889725,0.731328320802005,0.6867167919799498,0.7458646616541353,0.3398496240601504,0.42756892230576443,0.34536340852130326,0.23157894736842105,0.23508771929824562,0.6275689223057644,0.256140350877193,0.4882205513784461,0.2646616541353383,0.6200501253132832,0.3468671679197995,0.23809523809523808,0.2025062656641604,0.268671679197995,0.7022556390977444,0.637593984962406,0.48771929824561405,0.48220551378446114,0.27669172932330827,0.5102756892230577,0.656140350877193,0.42756892230576443,0.2746867167919799,0.45263157894736844,0.6010025062656642,0.5112781954887218,0.506265664160401,0.681704260651629,0.6681704260651629,0.3047619047619048,0.42756892230576443,0.7739348370927318,0.44411027568922307,0.593483709273183,0.6511278195488722,0.44360902255639095,0.4842105263157895,0.4506265664160401,0.3243107769423559,0.23508771929824562,0.5072681704260652,0.6395989974937344,0.5984962406015037,0.28972431077694233,0.42756892230576443,0.5228070175438596,0.22355889724310776,0.5072681704260652,0.33884711779448623,0.6942355889724311,0.4842105263157895,0.5072681704260652,0.26516290726817043,0.44411027568922307,0.6215538847117794,0.6165413533834586,0.2957393483709273,0.5157894736842106,0.3593984962406015,0.6215538847117794,0.5037593984962406,0.5994987468671679,0.34285714285714286,0.6631578947368421,0.5979949874686716,0.23408521303258145,0.5162907268170426,0.4867167919799499,0.2596491228070175,0.2786967418546366,0.23859649122807017,0.23057644110275688,0.22807017543859648,0.20100250626566415,0.26265664160401003,0.27919799498746867,0.24010025062656642,0.23508771929824562,0.19699248120300752,0.23258145363408522
